amenity,latitude,longitude
fast_food,51.2265227,6.775379
fast_food,51.2194285,6.79402
fast_food,51.2218318,6.8058613
fast_food,51.2254203,6.8108603
fast_food,51.1815238,6.8650114
fast_food,51.1812498,6.8666525
fast_food,51.227054,6.805413
fast_food,51.2299059,6.7991214
fast_food,51.2053424,6.8335977
fast_food,51.2067088,6.8383282
fast_food,51.2005339,6.6873325
fast_food,51.1881299,6.709776
fast_food,51.1552848,6.7311766
fast_food,51.3100914,6.8183419
fast_food,51.3102807,6.8184816
fast_food,51.2210189,6.9083708
fast_food,51.2208713,6.9087282
fast_food,51.2028104,6.6845372
fast_food,51.2634851,6.8203975
fast_food,51.3332987,6.8289362
fast_food,51.1960643,6.6935117
fast_food,51.1908854,6.6890636
fast_food,51.1962655,6.6938958
fast_food,51.1773678,6.8544808
fast_food,51.1774993,6.8547837
fast_food,51.1836224,6.8220043
fast_food,51.1985961,6.6870021
fast_food,51.239288,6.7346128
fast_food,51.2052294,6.7798883
fast_food,51.1688006,6.874237
fast_food,51.2691647,6.7737865
fast_food,51.1788872,6.858859
fast_food,51.2719592,6.7742815
fast_food,51.1538878,6.7046447
fast_food,51.2952563,6.8632483
fast_food,51.2177662,6.8659678
fast_food,51.2175617,6.7819556
fast_food,51.1985233,6.7701549
fast_food,51.1631814,6.912387
fast_food,51.1859319,6.6889494
fast_food,51.1723826,6.6875817
fast_food,51.2019824,6.8367809
fast_food,51.1947004,6.8242866
fast_food,51.1780469,6.8560117
fast_food,51.1754042,6.8323893
fast_food,51.1761186,6.8325756
fast_food,51.1754976,6.836152
fast_food,51.187752,6.8217182
fast_food,51.1879714,6.8223317
fast_food,51.194584,6.8335415
fast_food,51.1959187,6.8355389
fast_food,51.1843021,6.8221852
fast_food,51.1855579,6.8202816
fast_food,51.1827628,6.8231534
fast_food,51.1793864,6.8278233
fast_food,51.1839166,6.8229682
fast_food,51.1970366,6.9143302
fast_food,51.1983067,6.9192421
fast_food,51.1681088,6.9028405
fast_food,51.3123313,6.8284486
fast_food,51.1779821,6.8732994
fast_food,51.1774729,6.8727764
fast_food,51.2111742,6.7931073
fast_food,51.2236107,6.7935961
fast_food,51.226469,6.7934515
fast_food,51.2366785,6.7401514
fast_food,51.2108085,6.7823975
fast_food,51.1867096,6.818934
fast_food,51.2129671,6.7988264
fast_food,51.2270941,6.8007455
fast_food,51.2622878,6.8098757
fast_food,51.2170693,6.80299
fast_food,51.2236743,6.773817
fast_food,51.2234167,6.7731371
fast_food,51.2235275,6.7731237
fast_food,51.2232021,6.7733516
fast_food,51.2236743,6.7739382
fast_food,51.2254248,6.7746591
fast_food,51.2232038,6.7735635
fast_food,51.2261705,6.7748
fast_food,51.2268696,6.7735299
fast_food,51.2257266,6.775487
fast_food,51.2268201,6.7729313
fast_food,51.2266024,6.7763108
fast_food,51.2268297,6.7760808
fast_food,51.2261985,6.7750982
fast_food,51.2408307,6.7825009
fast_food,51.2431364,6.7849404
fast_food,51.2448291,6.7864281
fast_food,51.2435632,6.7865295
fast_food,51.2420237,6.7834285
fast_food,51.2371771,6.7796165
fast_food,51.2448202,6.7886891
fast_food,51.2456112,6.7903988
fast_food,51.2468769,6.788976
fast_food,51.2259934,6.7938841
fast_food,51.2452318,6.7885259
fast_food,51.301319,6.7394374
fast_food,51.2391116,6.8013199
fast_food,51.2389462,6.8016095
fast_food,51.2389776,6.801556
fast_food,51.2396279,6.8004421
fast_food,51.2173022,6.7898613
fast_food,51.2436928,6.8014432
fast_food,51.2278883,6.7870723
fast_food,51.2514714,6.8010176
fast_food,51.251374,6.8009637
fast_food,51.2246411,6.7724879
fast_food,51.2281245,6.788076
fast_food,51.2894518,6.8456984
fast_food,51.1971541,6.6862971
fast_food,51.201881,6.7178403
fast_food,51.2016166,6.7178687
fast_food,51.2015962,6.7179621
fast_food,51.2017526,6.7177409
fast_food,51.2019087,6.7179127
fast_food,51.201848,6.7177876
fast_food,51.2018035,6.7177531
fast_food,51.2017017,6.717747
fast_food,51.1976757,6.690645
fast_food,51.2374827,6.8596943
fast_food,51.1956657,6.7685229
fast_food,51.1789134,6.7434367
fast_food,51.2308113,6.7514138
fast_food,51.2044171,6.6844748
fast_food,51.2386041,6.8500854
fast_food,51.3377484,6.8277122
fast_food,51.1976348,6.6945347
fast_food,51.235339,6.7825671
fast_food,51.2022631,6.9024177
fast_food,51.1736868,6.8301812
fast_food,51.2039243,6.897677
fast_food,51.2036355,6.8914784
fast_food,51.1959683,6.6957489
fast_food,51.1791098,6.7157292
fast_food,51.2638681,6.8180878
fast_food,51.3005194,6.8731418
fast_food,51.2828883,6.7406239
fast_food,51.168639,6.9338602
fast_food,51.1673476,6.9310784
fast_food,51.1663992,6.9313274
fast_food,51.1871453,6.8186396
fast_food,51.2106932,6.7694766
fast_food,51.1887149,6.6930336
fast_food,51.3014073,6.7374798
fast_food,51.1910014,6.6911567
fast_food,51.2171971,6.7932902
fast_food,51.2368186,6.7308131
fast_food,51.1407116,6.8160449
fast_food,51.2137243,6.775637
fast_food,51.2141964,6.7660457
fast_food,51.2022232,6.6850785
fast_food,51.2445698,6.7016079
fast_food,51.2203719,6.8096365
fast_food,51.204625,6.773694
fast_food,51.2438505,6.6975333
fast_food,51.1883675,6.8219817
fast_food,51.2093547,6.7771998
fast_food,51.2109685,6.7699303
fast_food,51.2087435,6.7759537
fast_food,51.167763,6.839679
fast_food,51.332714,6.788836
fast_food,51.230237,6.8241332
fast_food,51.2189828,6.7843567
fast_food,51.2190376,6.7851927
fast_food,51.2363946,6.7929936
fast_food,51.1498208,6.8971894
fast_food,51.1912121,6.8159774
fast_food,51.1621087,6.9394726
fast_food,51.281855,6.795158
fast_food,51.2034749,6.6852079
fast_food,51.2032945,6.6849192
fast_food,51.2767685,6.7979351
fast_food,51.2012565,6.7808993
fast_food,51.2773431,6.7651696
fast_food,51.2382305,6.7856679
fast_food,51.1786012,6.8288206
fast_food,51.2482866,6.7600106
fast_food,51.2772666,6.7655818
fast_food,51.2774732,6.7654226
fast_food,51.202781,6.6847156
fast_food,51.2124675,6.7829501
fast_food,51.2122778,6.7829402
fast_food,51.2110154,6.7818544
fast_food,51.203198,6.7802427
fast_food,51.2108094,6.7803857
fast_food,51.2085296,6.7824351
fast_food,51.2150077,6.7873487
fast_food,51.2106527,6.7704736
fast_food,51.251731,6.762722
fast_food,51.2521094,6.7947288
fast_food,51.2898059,6.795645
fast_food,51.1264366,6.7326863
fast_food,51.2172908,6.8233553
fast_food,51.272837,6.777859
fast_food,51.1872839,6.7083268
fast_food,51.201133,6.775155
fast_food,51.2072434,6.7563452
fast_food,51.1642039,6.9352141
fast_food,51.2264007,6.7753939
fast_food,51.2502815,6.7642069
fast_food,51.2032802,6.7829483
fast_food,51.1755832,6.8346175
fast_food,51.2363433,6.7813157
fast_food,51.2368401,6.7796616
fast_food,51.2363046,6.7815347
fast_food,51.2260953,6.7724057
fast_food,51.2634275,6.7758817
fast_food,51.2369005,6.7792168
fast_food,51.2137707,6.7755761
fast_food,51.2416388,6.7377422
fast_food,51.2671587,6.7786959
fast_food,51.2475993,6.7830792
fast_food,51.2474349,6.7830785
fast_food,51.1786833,6.8274644
fast_food,51.2396339,6.7807041
fast_food,51.2411305,6.7821117
fast_food,51.238099,6.733183
fast_food,51.2321809,6.720979
fast_food,51.2284772,6.6998559
fast_food,51.1660364,6.846036
fast_food,51.2098126,6.7764347
fast_food,51.2284449,6.6974407
fast_food,51.2281897,6.6987845
fast_food,51.2254862,6.6989735
fast_food,51.2110287,6.7678614
fast_food,51.2112707,6.7633906
fast_food,51.2188301,6.8123609
fast_food,51.2309214,6.7462579
fast_food,51.2333982,6.7475965
fast_food,51.2532323,6.8021435
fast_food,51.216192,6.6932492
fast_food,51.2128442,6.6826364
fast_food,51.2142032,6.7571215
fast_food,51.1977997,6.6947153
fast_food,51.1979436,6.6932006
fast_food,51.208237,6.8299851
fast_food,51.2064989,6.8322289
fast_food,51.2073015,6.8309829
fast_food,51.2019147,6.8368274
fast_food,51.2012102,6.8393755
fast_food,51.1680676,6.9295793
fast_food,51.1906097,6.8164715
fast_food,51.2264719,6.7866854
fast_food,51.2414183,6.8262708
fast_food,51.2628396,6.8159914
fast_food,51.2192154,6.7862822
fast_food,51.2417721,6.8214518
fast_food,51.2137559,6.7763898
fast_food,51.1688812,6.9348434
fast_food,51.1689878,6.9393589
fast_food,51.2234796,6.7731225
fast_food,51.2337815,6.7897484
fast_food,51.2860382,6.7386963
fast_food,51.2106576,6.7770363
fast_food,51.260065,6.7408141
fast_food,51.2897807,6.7956039
fast_food,51.2594579,6.8026693
fast_food,51.1995009,6.7903567
fast_food,51.2324172,6.7234506
fast_food,51.237631,6.8597291
fast_food,51.1938313,6.8851051
fast_food,51.1934984,6.8860726
fast_food,51.2276379,6.771139
fast_food,51.2084636,6.7751825
fast_food,51.2085912,6.7753329
fast_food,51.2078662,6.7607603
fast_food,51.207725,6.7607449
fast_food,51.210496,6.7631846
fast_food,51.2077684,6.7607095
fast_food,51.2109994,6.7687519
fast_food,51.1886229,6.8434895
fast_food,51.1536182,6.8765029
fast_food,51.2189786,6.7879377
fast_food,51.3008944,6.8614475
fast_food,51.2281694,6.8135318
fast_food,51.2564437,6.7801938
fast_food,51.2394346,6.7808944
fast_food,51.197939,6.8901901
fast_food,51.2255512,6.8030442
fast_food,51.2503499,6.7646451
fast_food,51.2954946,6.8523218
fast_food,51.2094286,6.7820637
fast_food,51.23729,6.7894511
fast_food,51.2300875,6.8002749
fast_food,51.2144924,6.7875712
fast_food,51.2209416,6.7849215
fast_food,51.1756829,6.9273026
fast_food,51.2958568,6.8316387
fast_food,51.2958216,6.8314683
fast_food,51.2958643,6.8313423
fast_food,51.1979499,6.8153126
fast_food,51.2267942,6.7876723
fast_food,51.2802994,6.7813261
fast_food,51.2631536,6.7759629
fast_food,51.2958279,6.8308333
fast_food,51.1662898,6.7339863
fast_food,51.143639,6.8971315
fast_food,51.2599049,6.7535334
fast_food,51.2119871,6.7347769
fast_food,51.2260292,6.7754426
fast_food,51.1885491,6.692406
fast_food,51.2288699,6.815365
fast_food,51.2866628,6.7820453
fast_food,51.1890164,6.8452153
fast_food,51.209983,6.8039433
fast_food,51.2140453,6.7562015
fast_food,51.164528,6.8726195
fast_food,51.2264134,6.7736403
fast_food,51.1693835,6.7475089
fast_food,51.2964434,6.8503468
fast_food,51.2779779,6.7645633
fast_food,51.2649284,6.7622446
fast_food,51.1984292,6.7834997
fast_food,51.2265936,6.7753663
fast_food,51.2222485,6.7054582
fast_food,51.2483013,6.7412628
fast_food,51.2439903,6.6974519
fast_food,51.2079867,6.7768317
fast_food,51.219633,6.7939026
fast_food,51.2272634,6.8120974
fast_food,51.2188411,6.7765327
fast_food,51.227162,6.7031293
fast_food,51.2377013,6.7204391
fast_food,51.2384537,6.7205834
fast_food,51.2122547,6.7583833
fast_food,51.3077062,6.8575703
fast_food,51.2034405,6.682943
fast_food,51.2977404,6.8574766
fast_food,51.2890374,6.8422009
fast_food,51.3415499,6.828424
fast_food,51.2278348,6.7895546
fast_food,51.2236146,6.8633586
fast_food,51.2975096,6.8575292
fast_food,51.3086318,6.8572873
fast_food,51.2251692,6.7742751
fast_food,51.158186,6.7780028
fast_food,51.2391544,6.7896706
fast_food,51.2418898,6.7900488
fast_food,51.2241705,6.7962899
fast_food,51.2009595,6.6876952
fast_food,51.1949983,6.69738
fast_food,51.2283438,6.6989954
fast_food,51.2429914,6.697464
fast_food,51.2414741,6.7276306
fast_food,51.2186821,6.7831329
fast_food,51.1693665,6.6856652
fast_food,51.146667,6.7029744
fast_food,51.2594218,6.8165928
fast_food,51.2619437,6.810959
fast_food,51.2631192,6.817781
fast_food,51.2630752,6.817499
fast_food,51.2158594,6.6940722
fast_food,51.21652,6.8258667
fast_food,51.2295034,6.7748429
fast_food,51.1251879,6.7288759
fast_food,51.1992243,6.7889405
fast_food,51.2078692,6.7776966
fast_food,51.2098052,6.8280284
fast_food,51.2375847,6.7894025
fast_food,51.2309058,6.6850127
fast_food,51.2221102,6.7888267
fast_food,51.2978718,6.8301921
fast_food,51.2985411,6.8300414
fast_food,51.183344,6.6822564
fast_food,51.2224729,6.7076064
fast_food,51.3030035,6.8450333
fast_food,51.1808215,6.6876856
fast_food,51.1898363,6.9217474
fast_food,51.163557,6.7524732
fast_food,51.2143804,6.6928996
fast_food,51.2148609,6.6922352
fast_food,51.1768309,6.7435842
fast_food,51.2914714,6.8550798
fast_food,51.1960647,6.6880656
fast_food,51.2882916,6.8281443
fast_food,51.2027772,6.6841081
fast_food,51.18781,6.6841383
fast_food,51.2984569,6.8330051
fast_food,51.2965866,6.8291942
fast_food,51.1980948,6.6951065
fast_food,51.1984221,6.6870497
fast_food,51.1953798,6.6933465
fast_food,51.1862836,6.7073663
fast_food,51.3368079,6.8345286
fast_food,51.3508772,6.8656473
fast_food,51.3344063,6.8321604
fast_food,51.1565162,6.7325812
fast_food,51.156453,6.7194306
fast_food,51.2998758,6.8108988
fast_food,51.1980497,6.6948496
fast_food,51.2081012,6.7128674
fast_food,51.2231606,6.6928963
fast_food,51.1557421,6.7333181
fast_food,51.2257048,6.7767844
fast_food,51.2104035,6.708787
fast_food,51.1623059,6.8784057
college,51.1848227,6.9390091
college,51.1952876,6.6973096
college,51.2173578,6.8036996
college,51.2187544,6.7860526
college,51.224669,6.7759325
college,51.2229758,6.792694
college,51.2516435,6.7743185
college,51.2078597,6.7598261
college,51.1979457,6.6933614
college,51.2058709,6.7667051
college,51.1933943,6.7108561
college,51.2749396,6.7949318
college,51.2215403,6.7920291
college,51.2438397,6.794706
college,51.2491605,6.7694143
college,51.2480382,6.791403
college,51.2306161,6.773368
kindergarten,51.1676505,6.8851476
kindergarten,51.18176,6.8716607
kindergarten,51.1660023,6.8702284
kindergarten,51.1715241,6.840988
kindergarten,51.1596901,6.7831785
kindergarten,51.2994408,6.9206385
kindergarten,51.2068489,6.8396582
kindergarten,51.2923907,6.8450118
kindergarten,51.2368489,6.7997703
kindergarten,51.2373958,6.8036055
kindergarten,51.2086904,6.8260641
kindergarten,51.2623799,6.827469
kindergarten,51.2373585,6.8603082
kindergarten,51.2775996,6.7415728
kindergarten,51.1845581,6.8633989
kindergarten,51.1800242,6.8761148
kindergarten,51.1844978,6.8619551
kindergarten,51.17497,6.8706794
kindergarten,51.1519901,6.8839172
kindergarten,51.2037917,6.8337053
kindergarten,51.2046482,6.8213874
kindergarten,51.2042714,6.8199797
kindergarten,51.2045206,6.8384735
kindergarten,51.2067443,6.8460367
kindergarten,51.1758553,6.8577121
kindergarten,51.1662314,6.8715187
kindergarten,51.1781847,6.8584929
kindergarten,51.2064075,6.8537105
kindergarten,51.1817167,6.8260454
kindergarten,51.2285025,6.7725002
kindergarten,51.226735,6.7742264
kindergarten,51.2244363,6.7907432
kindergarten,51.2207732,6.7843168
kindergarten,51.2253406,6.7901889
kindergarten,51.2263451,6.7976276
kindergarten,51.2351126,6.7928975
kindergarten,51.2336495,6.7918364
kindergarten,51.2418223,6.7880904
kindergarten,51.2388872,6.7758226
kindergarten,51.2342187,6.7819675
kindergarten,51.2334645,6.7923278
kindergarten,51.2478681,6.7818553
kindergarten,51.2484015,6.767454
kindergarten,51.253751,6.7610929
kindergarten,51.2484906,6.7701313
kindergarten,51.2434558,6.7796093
kindergarten,51.2247019,6.8064789
kindergarten,51.2242901,6.806304
kindergarten,51.2215168,6.8062461
kindergarten,51.2360142,6.8294015
kindergarten,51.2314433,6.8234848
kindergarten,51.2392447,6.8001573
kindergarten,51.2434447,6.8186532
kindergarten,51.2332995,6.8128873
kindergarten,51.2479283,6.7952262
kindergarten,51.2391174,6.8169432
kindergarten,51.2354973,6.8046334
kindergarten,51.1848943,6.8666888
kindergarten,51.2173039,6.799285
kindergarten,51.2177697,6.7989417
kindergarten,51.2176901,6.799374
kindergarten,51.214325,6.7953672
kindergarten,51.2105179,6.8027488
kindergarten,51.2157753,6.7994971
kindergarten,51.211619,6.7979457
kindergarten,51.2133382,6.804338
kindergarten,51.2054924,6.8593288
kindergarten,51.2094875,6.7795375
kindergarten,51.2145315,6.7798345
kindergarten,51.2136133,6.7876383
kindergarten,51.216246,6.7643446
kindergarten,51.2118285,6.7621082
kindergarten,51.2137,6.7593064
kindergarten,51.185105,6.7587891
kindergarten,51.2072368,6.7761049
kindergarten,51.2065021,6.7744232
kindergarten,51.1965493,6.7782824
kindergarten,51.2044263,6.7823012
kindergarten,51.2066844,6.7848881
kindergarten,51.2018135,6.7639921
kindergarten,51.191126,6.7720295
kindergarten,51.1942749,6.7829882
kindergarten,51.2281907,6.7552452
kindergarten,51.2306428,6.7551815
kindergarten,51.230312,6.7555266
kindergarten,51.2386849,6.7372916
kindergarten,51.2329516,6.7067021
kindergarten,51.2297156,6.700064
kindergarten,51.2303841,6.7218416
kindergarten,51.2429615,6.7401745
kindergarten,51.2381056,6.7542522
kindergarten,51.2365977,6.7545471
kindergarten,51.264236,6.7617261
kindergarten,51.2989575,6.7338058
kindergarten,51.300119,6.7461479
kindergarten,51.3023726,6.7373093
kindergarten,51.2966395,6.7457937
kindergarten,51.3182548,6.7481895
kindergarten,51.3203248,6.7396598
kindergarten,51.3263841,6.7349903
kindergarten,51.3364845,6.7860949
kindergarten,51.2816052,6.7954691
kindergarten,51.284858,6.794539
kindergarten,51.2775337,6.7828788
kindergarten,51.2711068,6.7812398
kindergarten,51.2653351,6.7684436
kindergarten,51.2749641,6.7821868
kindergarten,51.267375,6.768884
kindergarten,51.2732475,6.7919079
kindergarten,51.2674645,6.7730917
kindergarten,51.2665766,6.7759278
kindergarten,51.2742719,6.8330736
kindergarten,51.2644405,6.824522
kindergarten,51.2578197,6.8212991
kindergarten,51.265373,6.797755
kindergarten,51.2581242,6.8145142
kindergarten,51.2626718,6.8060767
kindergarten,51.2708299,6.8233847
kindergarten,51.2675427,6.8250932
kindergarten,51.2642716,6.8095474
kindergarten,51.2541229,6.813158
kindergarten,51.2488303,6.8066441
kindergarten,51.2511257,6.8044232
kindergarten,51.2605649,6.8041801
kindergarten,51.2171825,6.8636604
kindergarten,51.2273246,6.8631964
kindergarten,51.2307375,6.8462334
kindergarten,51.2247705,6.8720924
kindergarten,51.2174456,6.8621026
kindergarten,51.217723,6.8663429
kindergarten,51.2326564,6.8652076
kindergarten,51.234901,6.8326118
kindergarten,51.2402733,6.8267335
kindergarten,51.242022,6.8313607
kindergarten,51.2579228,6.9082828
kindergarten,51.2663366,6.8738865
kindergarten,51.2097514,6.8309353
kindergarten,51.2071759,6.8270637
kindergarten,51.2143386,6.8370751
kindergarten,51.2136038,6.8170393
kindergarten,51.1790539,6.8308681
kindergarten,51.1732611,6.8344069
kindergarten,51.1782385,6.8307067
kindergarten,51.1747159,6.8302781
kindergarten,51.1542491,6.9085562
kindergarten,51.223346,6.7872021
kindergarten,51.2231826,6.787093
kindergarten,51.1554894,6.6996939
kindergarten,51.229011,6.7971092
kindergarten,51.2192476,6.7720919
kindergarten,51.1982464,6.8413286
kindergarten,51.2066457,6.8311617
kindergarten,51.2092653,6.785397
kindergarten,51.1736373,6.9324836
kindergarten,51.1657366,6.9339995
kindergarten,51.178144,6.9351569
kindergarten,51.3155006,6.7148091
kindergarten,51.3008758,6.8651661
kindergarten,51.1978848,6.7789531
kindergarten,51.206096,6.7841193
kindergarten,51.2393336,6.8009783
kindergarten,51.2120234,6.8087602
kindergarten,51.3368042,6.8287671
kindergarten,51.1741316,6.8079946
kindergarten,51.1643169,6.6846008
kindergarten,51.2445177,6.722925
kindergarten,51.2214579,6.9140756
kindergarten,51.2668298,6.8738641
kindergarten,51.1795874,6.8084457
kindergarten,51.2288802,6.8328432
kindergarten,51.2239704,6.7850246
kindergarten,51.1813494,6.9184037
kindergarten,51.2466365,6.8183583
kindergarten,51.3018909,6.8549523
kindergarten,51.2462319,6.7753421
kindergarten,51.2442117,6.8202567
kindergarten,51.2513606,6.7779664
kindergarten,51.2239678,6.8091484
kindergarten,51.2283784,6.8157666
kindergarten,51.2342497,6.8254732
kindergarten,51.2358584,6.8286562
kindergarten,51.2586025,6.8651454
kindergarten,51.2147535,6.7724895
kindergarten,51.2149446,6.7649964
kindergarten,51.2130385,6.7780058
kindergarten,51.191236,6.8009946
kindergarten,51.2030497,6.793698
kindergarten,51.2030079,6.7933064
kindergarten,51.2033391,6.7884858
kindergarten,51.1275921,6.7818113
kindergarten,51.1678089,6.8172245
kindergarten,51.1693198,6.8283168
kindergarten,51.1705585,6.8281308
kindergarten,51.2746486,6.7362163
kindergarten,51.2373727,6.7071055
kindergarten,51.3290947,6.7804315
kindergarten,51.2100393,6.7968372
kindergarten,51.2085301,6.8291001
kindergarten,51.2037597,6.8366248
kindergarten,51.1916536,6.8185486
kindergarten,51.2558613,6.7589033
kindergarten,51.2472084,6.7799684
kindergarten,51.2351053,6.783678
kindergarten,51.2415667,6.7881549
kindergarten,51.3314067,6.7889137
kindergarten,51.3139139,6.7530674
kindergarten,51.3132311,6.754901
kindergarten,51.3021909,6.7468785
kindergarten,51.2808092,6.7917733
kindergarten,51.2576792,6.8137878
kindergarten,51.2613693,6.799355
kindergarten,51.2632144,6.7892478
kindergarten,51.228192,6.8257322
kindergarten,51.2064907,6.7406709
kindergarten,51.2152459,6.7581025
kindergarten,51.2012909,6.7729837
kindergarten,51.2084406,6.8073433
kindergarten,51.1930968,6.7952482
kindergarten,51.2391853,6.747547
kindergarten,51.2327575,6.7180364
kindergarten,51.2434056,6.8437597
kindergarten,51.225134,6.8724459
kindergarten,51.2169303,6.8565973
kindergarten,51.2026951,6.8988314
kindergarten,51.2033831,6.9012642
kindergarten,51.2135064,6.7788693
kindergarten,51.2140775,6.7790594
kindergarten,51.2334797,6.8195261
kindergarten,51.2344461,6.8198209
kindergarten,51.215149,6.7754962
kindergarten,51.2083085,6.7607711
kindergarten,51.2112677,6.7647317
kindergarten,51.2140154,6.7677057
kindergarten,51.1978833,6.8104268
kindergarten,51.1919569,6.8126429
kindergarten,51.1897522,6.8151218
kindergarten,51.1880749,6.8254782
kindergarten,51.1837234,6.8135091
kindergarten,51.1810751,6.8187338
kindergarten,51.1791029,6.8095823
kindergarten,51.17873,6.8083104
kindergarten,51.1875432,6.816229
kindergarten,51.1690869,6.8055575
kindergarten,51.1726136,6.8262412
kindergarten,51.1781422,6.861914
kindergarten,51.1661355,6.8620582
kindergarten,51.1626696,6.8753978
kindergarten,51.1634159,6.8836548
kindergarten,51.1455012,6.8640988
kindergarten,51.1486154,6.8884908
kindergarten,51.1462699,6.9038732
kindergarten,51.1407417,6.9041133
kindergarten,51.1309006,6.9093128
kindergarten,51.1264555,6.9028828
kindergarten,51.2451243,6.7231034
kindergarten,51.1976082,6.7850956
kindergarten,51.231868,6.7853216
kindergarten,51.1973898,6.8443708
kindergarten,51.1971081,6.8455379
kindergarten,51.2388346,6.8205756
kindergarten,51.2344199,6.7493056
kindergarten,51.2471256,6.7853692
kindergarten,51.2490177,6.7854752
kindergarten,51.2076228,6.8046731
kindergarten,51.2391985,6.7457007
kindergarten,51.2391431,6.7377815
kindergarten,51.1611101,6.7382093
kindergarten,51.229562,6.8120277
kindergarten,51.1802081,6.8311384
kindergarten,51.2904308,6.8540995
kindergarten,51.2842715,6.8302084
kindergarten,51.2977771,6.8201548
kindergarten,51.1652284,6.7917595
kindergarten,51.2387392,6.8521113
kindergarten,51.3502627,6.789363
kindergarten,51.2132333,6.8003601
kindergarten,51.2147522,6.8368656
kindergarten,51.1848376,6.8610477
kindergarten,51.1947693,6.6981766
kindergarten,51.185956,6.7189416
kindergarten,51.1843577,6.83242
kindergarten,51.1728964,6.6931813
kindergarten,51.2127513,6.8396781
kindergarten,51.2310521,6.8436053
kindergarten,51.2889483,6.8343635
kindergarten,51.1774864,6.7474467
kindergarten,51.1765085,6.7138921
kindergarten,51.2617106,6.7479653
kindergarten,51.2115865,6.8528223
kindergarten,51.1947342,6.86111
kindergarten,51.191852,6.8614017
kindergarten,51.2043229,6.7637514
kindergarten,51.2065853,6.8099665
kindergarten,51.1995275,6.8111464
kindergarten,51.2423449,6.7305262
kindergarten,51.3034796,6.7472702
kindergarten,51.2852106,6.7975286
kindergarten,51.149965,6.8982878
kindergarten,51.1462962,6.9039008
kindergarten,51.1464405,6.8894424
kindergarten,51.1967626,6.6845145
kindergarten,51.1342242,6.9100885
kindergarten,51.1854062,6.8223077
kindergarten,51.2888143,6.8158886
kindergarten,51.1665402,6.929615
kindergarten,51.1708839,6.7249019
kindergarten,51.2989036,6.8500805
kindergarten,51.2906651,6.8251
kindergarten,51.1560359,6.8899058
kindergarten,51.1541144,6.9362964
kindergarten,51.1369483,6.7486663
kindergarten,51.1545376,6.8936977
kindergarten,51.1239868,6.8503307
kindergarten,51.34353,6.8323513
kindergarten,51.3401693,6.8299256
kindergarten,51.1273155,6.7834812
kindergarten,51.1280454,6.7850644
kindergarten,51.1270191,6.7835433
kindergarten,51.1280972,6.7853598
kindergarten,51.2440079,6.7916858
kindergarten,51.192958,6.8651183
kindergarten,51.1946921,6.8561957
kindergarten,51.1999942,6.8489748
kindergarten,51.1540932,6.8815737
kindergarten,51.1502396,6.8735012
kindergarten,51.1468527,6.8669954
kindergarten,51.229533,6.8085568
kindergarten,51.2283216,6.8067542
kindergarten,51.2353733,6.8173651
kindergarten,51.2442555,6.8143115
kindergarten,51.144199,6.8894842
kindergarten,51.2157329,6.8493911
kindergarten,51.2065537,6.8342466
kindergarten,51.1420603,6.7221466
kindergarten,51.2934015,6.8240466
kindergarten,51.2169887,6.9062624
kindergarten,51.1360054,6.8144839
kindergarten,51.1363954,6.8118179
kindergarten,51.1757322,6.8721672
kindergarten,51.1942088,6.6969763
kindergarten,51.1643217,6.6845972
kindergarten,51.1643567,6.6848914
kindergarten,51.1700631,6.6958438
kindergarten,51.222326,6.9110182
kindergarten,51.3481453,6.7099232
kindergarten,51.1375789,6.8108644
kindergarten,51.2985432,6.8503619
kindergarten,51.1749166,6.7065436
kindergarten,51.174773,6.7065385
kindergarten,51.1745835,6.7065247
kindergarten,51.1796689,6.8657841
kindergarten,51.1628132,6.7300612
kindergarten,51.1817611,6.8681459
kindergarten,51.2909887,6.8288063
kindergarten,51.2945784,6.8678659
kindergarten,51.2049681,6.7130943
kindergarten,51.2294985,6.8505849
kindergarten,51.1441956,6.9066583
kindergarten,51.1505775,6.8998964
kindergarten,51.1514021,6.7353797
kindergarten,51.16574,6.7265718
kindergarten,51.1348129,6.8989646
kindergarten,51.1411673,6.7051346
kindergarten,51.153913,6.889819
kindergarten,51.3513767,6.7828903
kindergarten,51.2421933,6.8542163
kindergarten,51.1874481,6.8252776
kindergarten,51.1837782,6.827371
kindergarten,51.1831513,6.8290139
kindergarten,51.2992271,6.9176785
kindergarten,51.2005604,6.9232729
kindergarten,51.2005114,6.9232659
kindergarten,51.2886291,6.8091843
kindergarten,51.1400975,6.7510935
kindergarten,51.3346259,6.9141594
kindergarten,51.136032,6.7505895
kindergarten,51.2932911,6.8583881
kindergarten,51.1421184,6.7452859
kindergarten,51.2351331,6.7906684
kindergarten,51.1918162,6.8381612
kindergarten,51.1356457,6.7449656
kindergarten,51.206649,6.7741655
kindergarten,51.2100666,6.7643304
kindergarten,51.2980998,6.8613403
kindergarten,51.2482098,6.7799296
kindergarten,51.1823933,6.687388
kindergarten,51.1831981,6.6923174
kindergarten,51.1820745,6.9324707
kindergarten,51.2922721,6.816224
kindergarten,51.1546478,6.6945986
kindergarten,51.2162082,6.8561493
kindergarten,51.1754034,6.7425716
kindergarten,51.1797337,6.7415233
kindergarten,51.1719537,6.7461374
kindergarten,51.1829156,6.7157899
kindergarten,51.1588246,6.7040599
kindergarten,51.2372632,6.7071682
kindergarten,51.128933,6.7381669
